date,portfolio_value,cash,open_positions_val,open_count,nifty_value,peak,drawdown,nifty_peak,nifty_drawdown
2024-08-13,1129563.2498770137,758923.0618887325,370640.18798828125,1,1241462.662003703,1150366.4466530476,-1.8083973882026938,1286304.2784727935,-3.486081576462626
2024-08-14,1126721.5399678226,1126721.5399678226,0.0,0,1241706.9533017897,1150366.4466530476,-2.055423882886973,1286304.2784727935,-3.467089857148997
2024-08-16,1126721.5399678226,1126721.5399678226,0.0,0,1262145.154835682,1150366.4466530476,-2.055423882886973,1286304.2784727935,-1.8781810837009207
2024-08-19,1126721.5399678226,1126721.5399678226,0.0,0,1263765.1918650998,1150366.4466530476,-2.055423882886973,1286304.2784727935,-1.752235997726289
2024-08-20,1126721.5399678226,1126721.5399678226,0.0,0,1270255.5857526744,1150366.4466530476,-2.055423882886973,1286304.2784727935,-1.2476591261263217
2024-08-21,1134712.3783467289,768596.7260029789,366115.65234375,1,1273925.0781089282,1150366.4466530476,-1.3607897163433185,1286304.2784727935,-0.9623850725710842
2024-08-22,1133624.5692646976,768596.7260029789,365027.84326171875,1,1276049.166838099,1150366.4466530476,-1.455351678333447,1286304.2784727935,-0.7972539473218746
2024-08-23,1149433.5629170414,432927.7440693851,716505.8188476562,2,1276648.3434799938,1150366.4466530476,-0.08109448417244879,1286304.2784727935,-0.7506726949757246
2024-08-26,1151569.23039751,432927.7440693851,718641.486328125,2,1286288.809369214,1151569.23039751,0.0,1286304.2784727935,-0.001202600647319281
2024-08-27,1162246.7562764164,432927.7440693851,729319.0122070312,2,1286656.5521497636,1162246.7562764164,0.0,1286656.5521497636,0.0
2024-08-28,1165971.96086626,791092.8002217289,374879.16064453125,1,1288436.0013050297,1165971.96086626,0.0,1288436.0013050297,0.0
2024-08-29,1165971.96086626,791092.8002217289,374879.16064453125,1,1293558.384013063,1165971.96086626,0.0,1293558.384013063,0.0
2024-08-30,1164812.2839863773,518666.78545122105,646145.4985351562,2,1297875.9715400639,1165971.96086626,-0.09946010014007793,1297875.9715400639,0.0
2024-09-02,1164606.4839375492,899223.9792988773,265382.5046386719,1,1300077.1044409587,1165971.96086626,-0.11711061453797353,1300077.1044409587,0.0
2024-09-03,1166088.1638691898,683469.2974141117,482618.8664550781,2,1300136.268739714,1166088.1638691898,0.0,1300136.268739714,0.0
2024-09-04,1163367.1892129704,946173.7111856266,217193.47802734375,1,1295962.724683707,1166088.1638691898,-0.23334210401303726,1300136.268739714,-0.3210082017058536
2024-09-05,1162209.9083291814,946173.7111856266,216036.1971435547,1,1293206.1103360935,1166088.1638691898,-0.3325868197769891,1300136.268739714,-0.5330332343038421
2024-09-06,1156892.6832315251,946173.7111856266,210718.97204589844,1,1278139.8061419975,1166088.1638691898,-0.7885750771325221,1300136.268739714,-1.6918582402934466
2024-09-09,1155128.1226460533,1155128.1226460533,0.0,0,1282472.762323853,1166088.1638691898,-0.9398981623113325,1300136.268739714,-1.3585888526118162
2024-09-10,1155128.1226460533,1155128.1226460533,0.0,0,1287857.4166516664,1166088.1638691898,-0.9398981623113325,1300136.268739714,-0.9444280867535639
2024-09-11,1155128.1226460533,1155128.1226460533,0.0,0,1281549.538096585,1166088.1638691898,-0.9398981623113325,1300136.268739714,-1.4295986574658062
2024-09-12,1155128.1226460533,1155128.1226460533,0.0,0,1305744.7228258075,1166088.1638691898,-0.9398981623113325,1305744.7228258075,0.0
2024-09-13,1155128.1226460533,1155128.1226460533,0.0,0,1304078.3789343757,1166088.1638691898,-0.9398981623113325,1305744.7228258075,-0.1276163604035571
2024-09-16,1155128.1226460533,1155128.1226460533,0.0,0,1305479.8395391896,1166088.1638691898,-0.9398981623113325,1305744.7228258075,-0.02028599327169295
2024-09-17,1155128.1226460533,1155128.1226460533,0.0,0,1307269.6349130836,1166088.1638691898,-0.9398981623113325,1307269.6349130836,0.0
2024-09-18,1155128.1226460533,1155128.1226460533,0.0,0,1305161.0152874922,1166088.1638691898,-0.9398981623113325,1307269.6349130836,-0.1612995184219693
2024-09-19,1155128.1226460533,1155128.1226460533,0.0,0,1307128.2031089282,1166088.1638691898,-0.9398981623113325,1307269.6349130836,-0.010818870138054465
2024-09-20,1155128.1226460533,1155128.1226460533,0.0,0,1326421.9923241104,1166088.1638691898,-0.9398981623113325,1326421.9923241104,0.0
2024-09-23,1155128.1226460533,1155128.1226460533,0.0,0,1334038.818208702,1166088.1638691898,-0.9398981623113325,1334038.818208702,0.0
2024-09-24,1155128.1226460533,1155128.1226460533,0.0,0,1334108.2282773606,1166088.1638691898,-0.9398981623113325,1334108.2282773606,0.0
2024-09-25,1155128.1226460533,1155128.1226460533,0.0,0,1337386.8746464206,1166088.1638691898,-0.9398981623113325,1337386.8746464206,0.0
2024-09-26,1155128.1226460533,1155128.1226460533,0.0,0,1348284.8581181858,1166088.1638691898,-0.9398981623113325,1348284.8581181858,0.0
2024-09-27,1155128.1226460533,1155128.1226460533,0.0,0,1346376.7341467806,1166088.1638691898,-0.9398981623113325,1348284.8581181858,-0.14152231703235127
2024-09-30,1150907.610439022,771498.6621968346,379408.9482421875,1,1327445.4643784715,1166088.1638691898,-1.3018358217269976,1348284.8581181858,-1.5456224709665605
2024-10-01,1153373.4082905846,771498.6621968346,381874.74609375,1,1326728.0595877906,1166088.1638691898,-1.0903768662239461,1348284.8581181858,-1.5988311669154376
2024-10-03,1142943.3620157111,764954.5508584846,377988.81115722656,1,1298606.2337674862,1166088.1638691898,-1.9848243529616176,1348284.8581181858,-3.6845792676212747
2024-10-04,1144620.6639467785,1144620.6639467785,0.0,0,1286494.5283570767,1166088.1638691898,-1.840984291546199,1348284.8581181858,-4.582883905360358
2024-10-07,1144620.6639467785,1144620.6639467785,0.0,0,1275239.1483233902,1166088.1638691898,-1.840984291546199,1348284.8581181858,-5.417676343020436
2024-10-08,1144620.6639467785,1144620.6639467785,0.0,0,1286419.9954034663,1166088.1638691898,-1.840984291546199,1348284.8581181858,-4.588411888053455
2024-10-09,1144620.6639467785,1144620.6639467785,0.0,0,1284815.3270289036,1166088.1638691898,-1.840984291546199,1348284.8581181858,-4.707427418406758
2024-10-10,1144620.6639467785,1144620.6639467785,0.0,0,1285663.9178538367,1166088.1638691898,-1.840984291546199,1348284.8581181858,-4.644488876909124
2024-10-11,1144620.6639467785,1144620.6639467785,0.0,0,1283905.0606871014,1166088.1638691898,-1.840984291546199,1348284.8581181858,-4.774940328332384
2024-10-14,1144620.6639467785,1144620.6639467785,0.0,0,1292324.0700858878,1166088.1638691898,-1.840984291546199,1348284.8581181858,-4.1505166875791355
2024-10-15,1133175.9834905406,1133175.9834905406,0.0,0,1288693.150039858,1166088.1638691898,-2.8224435680269195,1348284.8581181858,-4.419815866025563
2024-10-16,1133175.9834905406,1133175.9834905406,0.0,0,1284267.6805826991,1166088.1638691898,-2.8224435680269195,1348284.8581181858,-4.748045426011536
2024-10-17,1133175.9834905406,1133175.9834905406,0.0,0,1272878.502847922,1166088.1638691898,-2.8224435680269195,1348284.8581181858,-5.592761412117994
2024-10-18,1133175.9834905406,1133175.9834905406,0.0,0,1278237.5427509772,1166088.1638691898,-2.8224435680269195,1348284.8581181858,-5.195290516350846
2024-10-21,1132797.4598546764,755616.6142125865,377180.84564208984,1,1274485.6824405985,1166088.1638691898,-2.8549045471872154,1348284.8581181858,-5.473559628978516
2024-10-22,1130973.8392492076,755616.6142125865,375357.2250366211,1,1258593.8906282145,1166088.1638691898,-3.011292431223171,1348284.8581181858,-6.6522268606616155
2024-10-23,1132178.0905004283,755616.6142125865,376561.4762878418,1,1256711.5819790168,1166088.1638691898,-2.9080196866285526,1348284.8581181858,-6.791834499052278
2024-10-24,1131971.6869207164,755616.6142125865,376355.0727081299,1,1254854.9882033018,1166088.1638691898,-2.9257201990003656,1348284.8581181858,-6.929534908912717
2024-10-25,1129597.513260438,755616.6142125865,373980.89904785156,1,1243612.4656063567,1166088.1638691898,-3.1293217562274447,1348284.8581181858,-7.763373732307674
2024-10-28,1140023.1486364147,755616.6142125865,384406.5344238281,1,1251756.3459486216,1166088.1638691898,-2.2352525341041938,1348284.8581181858,-7.159355946805627
2024-10-29,1142500.4900975963,755616.6142125865,386883.87588500977,1,1258323.8844566448,1166088.1638691898,-2.0228036354753294,1348284.8581181858,-6.6722527602290524
2024-10-30,1141174.405838563,477372.78773553576,663801.6181030273,2,1251843.7363389733,1166088.1638691898,-2.136524390056452,1348284.8581181858,-7.152874349847428
2024-10-31,1131166.8283391735,477372.78773553576,653794.0406036377,2,1244875.0056251285,1166088.1638691898,-2.994742302686966,1348284.8581181858,-7.669733281540178
2024-11-01,1131533.086624696,171718.87757928576,959814.2090454102,3,1249966.5505747276,1166088.1638691898,-2.9633331608338165,1348284.8581181858,-7.292102032554307
2024-11-04,1126635.7620295803,547728.0230769437,578907.7389526367,2,1234074.758762343,1166088.1638691898,-3.383312090974556,1348284.8581181858,-8.470769264237441
2024-11-05,1133131.0589045803,547728.0230769437,585403.0358276367,2,1245283.9323827403,1166088.1638691898,-2.826296157166601,1348284.8581181858,-7.6394038778426125
2024-11-06,1144420.7167414944,170110.2119807523,974310.5047607422,3,1259208.5363736884,1166088.1638691898,-1.8581311258490787,1348284.8581181858,-6.606639628722233
2024-11-07,1138995.7829036037,170110.2119807523,968885.5709228516,3,1244566.4271433349,1166088.1638691898,-2.3233561410735013,1348284.8581181858,-7.692620023902939
2024-11-08,1130524.7790168645,539928.7461799504,590596.0328369141,2,1241935.775496297,1166088.1638691898,-3.049802403818479,1348284.8581181858,-7.887730992567933
2024-11-11,1129374.658167255,539928.7461799504,589445.9119873047,2,1241580.9906012139,1166088.1638691898,-3.1484330978985184,1348284.8581181858,-7.91404478619596
2024-11-12,1118542.3440993123,815500.0330641561,303042.31103515625,1,1228319.7499871426,1166088.1638691898,-4.077377786951888,1348284.8581181858,-8.897608499325552
2024-11-13,1116496.005454257,1116496.005454257,0.0,0,1211636.020430467,1166088.1638691898,-4.252865259379829,1348284.8581181858,-10.135012409650642
2024-11-14,1116496.005454257,1116496.005454257,0.0,0,1210280.7662389425,1166088.1638691898,-4.252865259379829,1348284.8581181858,-10.235529313283019
2024-11-18,1115882.5552589444,744340.6382667569,371541.9169921875,1,1206223.0395623327,1166088.1638691898,-4.305472790638616,1348284.8581181858,-10.536484015264412
2024-11-19,1122725.646079257,744340.6382667569,378385.0078125,1,1209550.5040115202,1166088.1638691898,-3.7186311578750617,1348284.8581181858,-10.289691623497015
2024-11-21,1116374.054282382,744340.6382667569,372033.416015625,1,1200879.4687628574,1166088.1638691898,-4.263323402739276,1348284.8581181858,-10.932807593868816
2024-11-22,1124306.8599464444,744340.6382667569,379966.2216796875,1,1229543.8181444148,1166088.1638691898,-3.583031302205411,1348284.8581181858,-8.806821441241947
2024-11-25,1125537.5689308194,744340.6382667569,381196.9306640625,1,1245726.2081168997,1166088.1638691898,-3.4774896268408835,1348284.8581181858,-7.606601037144937
2024-11-26,1128274.882834628,112791.05242080963,1015483.8304138184,3,1244317.0129602964,1166088.1638691898,-3.2427463210923775,1348284.8581181858,-7.7111186506239005
2024-11-27,1138785.1786109952,112791.05242080963,1025994.1261901855,3,1248451.9847060791,1166088.1638691898,-2.3414168931790504,1348284.8581181858,-7.404434812940372
2024-11-28,1129680.8061161297,483824.72005655937,645856.0860595703,2,1229898.7034882226,1166088.1638691898,-3.1221788267069823,1348284.8581181858,-8.780500197502471
2024-11-29,1136678.3928238933,755638.5634171551,381039.8294067383,1,1241056.3469129293,1166088.1638691898,-2.5220881196248555,1348284.8581181858,-7.952956718279572
2024-12-02,1138245.0348221844,755638.5634171551,382606.4714050293,1,1248511.1490048345,1166088.1638691898,-2.3877379009336073,1348284.8581181858,-7.400046697298554
2024-12-03,1150604.032319743,755638.5634171551,394965.4689025879,1,1257825.0560905677,1166088.1638691898,-1.3278697125326306,1348284.8581181858,-6.709250013670974
2024-12-04,1153267.2810532635,1153267.2810532635,0.0,0,1258354.7222150792,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-6.669965576015064
2024-12-05,1153267.2810532635,1153267.2810532635,0.0,0,1270746.780015686,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-5.750867677229599
2024-12-06,1153267.2810532635,1153267.2810532635,0.0,0,1269173.0498482822,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-5.867588573257483
2024-12-09,1153267.2810532635,1153267.2810532635,0.0,0,1266148.9405472125,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-6.091881628457296
2024-12-10,1153267.2810532635,1153267.2810532635,0.0,0,1265688.6844913596,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-6.126018039103875
2024-12-11,1153267.2810532635,1153267.2810532635,0.0,0,1267321.578957519,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-6.004909027434156
2024-12-12,1153267.2810532635,1153267.2810532635,0.0,0,1262533.3891560377,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-6.3600409398524445
2024-12-13,1153267.2810532635,1153267.2810532635,0.0,0,1273827.441948673,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-5.522380209285575
2024-12-16,1153267.2810532635,1153267.2810532635,0.0,0,1268681.8555852706,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-5.904019618229481
2024-12-17,1153267.2810532635,1153267.2810532635,0.0,0,1251594.322155935,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-7.171372976568372
2024-12-18,1153267.2810532635,1153267.2810532635,0.0,0,1244540.712269852,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-7.694527252433179
2024-12-19,1153267.2810532635,1153267.2810532635,0.0,0,1231829.830217548,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-8.637271804948936
2024-12-20,1153267.2810532635,1153267.2810532635,0.0,0,1213099.15655215,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-10.02649408632504
2024-12-23,1153267.2810532635,1153267.2810532635,0.0,0,1221633.8828816088,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-9.393487917185762
2024-12-24,1153267.2810532635,1153267.2810532635,0.0,0,1220307.0556791297,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-9.491896439278861
2024-12-26,1153267.2810532635,1153267.2810532635,0.0,0,1221466.7362039704,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-9.405884902632272
2024-12-27,1153267.2810532635,1153267.2810532635,0.0,0,1224717.156481434,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-9.164806746344132
2024-12-30,1153267.2810532635,1153267.2810532635,0.0,0,1216051.2441177226,1166088.1638691898,-1.0994779994494968,1348284.8581181858,-9.807542761032183
2024-12-31,1145243.457078654,536693.8040024822,608549.6530761719,2,1216046.121232771,1166088.1638691898,-1.7875755398606414,1348284.8581181858,-9.80792271671593
2025-01-01,1146454.5646636372,916734.7062651997,229719.8583984375,1,1221091.3593203558,1166088.1638691898,-1.683714817960803,1348284.8581181858,-9.433725969106792
2025-01-02,1150307.4259917622,916734.7062651997,233572.7197265625,1,1244016.1690302922,1166088.1638691898,-1.3533057247631803,1348284.8581181858,-7.7334317344053245
2025-01-03,1147900.551724184,465606.91909478954,682293.6326293945,3,1234558.218473565,1166088.1638691898,-1.5597115817261642,1348284.8581181858,-8.4349118778468
2025-01-06,1134063.7206185996,447165.91313874105,686897.8074798584,3,1214567.5160075086,1166088.1638691898,-2.7463140646527218,1348284.8581181858,-9.91758835720426
2025-01-07,1142511.845664376,447165.91313874105,695345.9325256348,3,1219291.3181765582,1166088.1638691898,-2.021829818303398,1348284.8581181858,-9.567231966223003
2025-01-08,1151974.1057504355,447165.91313874105,704808.1926116943,3,1218316.6642023246,1166088.1638691898,-1.210376586957416,1348284.8581181858,-9.639520397585645
2025-01-09,1141167.5145791708,447165.91313874105,694001.6014404297,3,1209961.9419872453,1166088.1638691898,-2.137115362472242,1348284.8581181858,-10.259175967013311
2025-01-10,1142888.0769113242,447165.91313874105,695722.163772583,3,1205076.1160255093,1166088.1638691898,-1.9895654271016323,1348284.8581181858,-10.621549387757295
2025-01-13,1130270.3559487998,117430.50005280355,1012839.8558959961,4,1187304.5267820407,1166088.1638691898,-3.071620914283462,1348284.8581181858,-11.939638005044932
2025-01-14,1140950.208945626,117430.50005280355,1023519.7088928223,4,1191938.427342625,1166088.1638691898,-2.1557508001928243,1348284.8581181858,-11.595949463808033
2025-01-15,1126735.0117648134,555455.9566653261,571279.0550994873,2,1193848.9620834189,1166088.1638691898,-3.3748007503822786,1348284.8581181858,-11.454248344101007
2025-01-16,1127300.4806779304,879814.3573258796,247486.12335205078,1,1198920.0154932113,1166088.1638691898,-3.326307940778528,1348284.8581181858,-11.078136917850163
2025-01-17,1130854.851222364,585991.2352555671,544863.6159667969,2,1193334.6646137626,1166088.1638691898,-3.0214964647199887,1348284.8581181858,-11.492392914705622
